vehicle_year_name,vehicle_style,site_rating,vehicle_price,vehicle_mileage,vehicle_location,vehicle_ext_color,vehicle_int_color,vehicle_accident_count,vehicle_title_type,vehicle_mpg,vehicle_transmission,vehicle_fuel_type,vehicle_options_level,vehicle_engine,vehicle_drive_type,vehicle_usage_type
2016 Acura ILX,with Premium Package,High Price,"$16,590 ","93,667","Oklahoma City, OK",Black,Black,0 reported accidents,Clean,25 cty / 36 hwy,Automatic,Gas,Standard,2.4L Inline-4 Gas,FWD,Personal or Rental Use
2017 Acura ILX,Sedan,High Price,"$18,782 ","46,803","Oklahoma City, OK",Crystal Black Pearl,Ebony,0 reported accidents,Clean,25 cty / 35 hwy,Automatic,Gas,Standard,2.4L Inline-4 Gas,FWD,Personal or Rental Use
2018 Honda Accord,Sport 1.5T CVT,Fair Price,"$23,223 ","28,206","North Richland Hills, TX",Still Night Pearl,Black,0 reported accidents,Clean,29 cty / 35 hwy,Automatic,Gas,NA,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2019 Nissan Altima,SV FWD,High Price,"$21,911 ","20,240","Broken Arrow, OK",Scarlet Ember Tintcoat,Charcoal,0 reported accidents,Clean,28 cty / 39 hwy,Automatic,Gas,Well Equipped,2.5L Inline-4 Gas,FWD,Fleet or Mixed Use
2017 Honda Accord,Hybrid,High Price,"$18,910 ","32,123","Yukon, OK",Mandarin Gold Metallic,Black,0 reported accidents,Clean,49 cty / 47 hwy,Automatic,Hybrid,NA,2.0L Inline-4 Hybrid,FWD,Fleet or Mixed Use
2019 Honda Accord,Sport 1.5T CVT,Great Price,"$24,367 ","12,825","Burleson, TX",Platinum White Pearl,Black,0 reported accidents,Clean,29 cty / 35 hwy,Automatic,Gas,NA,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2017 Nissan Versa,1.6 SV CVT,High Price,"$11,590 ","72,073","Oklahoma City, OK",Cayenne Red,Charcoal,0 reported accidents,Clean,31 cty / 39 hwy,Automatic,Gas,Minimal Options,1.6L Inline-4 Gas,FWD,Fleet or Mixed Use
2018 Toyota Camry,XSE I4 Automatic,High Price,"$27,400 ","9,706","Irving, TX",Blue Streak Metallic,Black,0 reported accidents,Clean,28 cty / 39 hwy,Automatic,Gas,NA,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2017 Honda Accord,EX-L with Honda Sensing/Navigation Sedan CVT,High Price,"$23,785 ","20,964","Denison, TX",Obsidian Blue Pearl,Unknown,0 reported accidents,Clean,27 cty / 36 hwy,Automatic,Gas,NA,2.4L Inline-4 Gas,FWD,Personal or Rental Use
2015 BMW 5 Series,550i Sedan RWD,Fair Price,"$25,799 ","62,797","Fort Worth, TX",Alpine White,Mocha/Black,0 reported accidents,Clean,17 cty / 25 hwy,Automatic,Gas,Standard,4.4L V-8 Gas Turbocharged,RWD,Personal or Rental Use
2019 Honda Civic,Sport Sedan CVT,High Price,"$21,092 ","21,229","Stillwater, OK",Gray,Unknown,0 reported accidents,Clean,29 cty / 37 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas,FWD,Personal or Rental Use
2014 Lexus IS,IS 350 Sedan RWD,Fair Price,"$24,978 ","60,640","Fort Worth, TX",Nebula Gray Pearl,Parchment,0 reported accidents,Clean,19 cty / 28 hwy,Automatic,Gas,Standard,3.5L V-6 Gas,RWD,Personal or Rental Use
2017 Ford Fusion,SE FWD,Great Price,"$16,900 ","10,881","Plano, TX",White Platinum Metallic Tri-Coat,Ebony,0 reported accidents,Clean,21 cty / 32 hwy,Automatic,Gas,Fully Loaded,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2016 Hyundai Sonata,SE 2.4L,Fair Price,"$11,995 ","83,806","North Richland Hills, TX",Venetian Red,Gray,0 reported accidents,Clean,25 cty / 38 hwy,Automatic,Gas,Minimal Options,2.4L Inline-4 Gas,FWD,Personal or Rental Use
2017 Honda Civic,EX with Honda Sensing Sedan CVT,Great Price,"$15,500 ","78,102","Fort Worth, TX",Lunar Silver Metallic,Gray,0 reported accidents,Clean,31 cty / 40 hwy,Automatic,Gas,NA,2.0L Inline-4 Gas,FWD,Personal or Rental Use
2018 Toyota Camry,SE I4 Automatic,High Price,"$19,421 ","52,073","Grapevine, TX",Predawn Gray Mica,Black,0 reported accidents,Clean,28 cty / 39 hwy,Automatic,Gas,Standard,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2018 Honda Accord,Sport 2.0T Automatic,Fair Price,"$24,936 ","33,571","North Richland Hills, TX",Platinum White Pearl,Black,0 reported accidents,Clean,22 cty / 32 hwy,Automatic,Gas,NA,2.0L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2019 Dodge Charger,SXT RWD,Fair Price,"$23,810 ","34,837","Irving, TX",Octane Red Pearlcoat,Black,0 reported accidents,Clean,19 cty / 30 hwy,Automatic,Gas,Standard,3.6L V-6 Gas,RWD,Personal or Rental Use
2014 Volkswagen Jetta,S Sedan Auto,High Price,"$11,990 ","40,226","Oklahoma City, OK",Black Uni,Titan Black,0 reported accidents,Clean,23 cty / 29 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas,FWD,Personal or Rental Use
2018 Chevrolet Malibu,LT with 1LT,Great Price,"$15,129 ","42,862","Grand Prairie, TX",Summit White,Jet Black,0 reported accidents,Clean,27 cty / 36 hwy,Automatic,Gas,Fully Loaded,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2019 Chrysler 300,Touring RWD,Fair Price,"$25,871 ","4,331","McKinney, TX",Gloss Black,Black,0 reported accidents,Clean,19 cty / 30 hwy,Automatic,Gas,Standard,3.6L V-6 Gas,RWD,Personal or Rental Use
2019 Toyota Corolla,LE CVT,High Price,"$15,693 ","37,788","Lawton, OK",Falcon Gray Metallic,Ash,0 reported accidents,Theft Recovered,28 cty / 36 hwy,Automatic,Gas,NA,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2019 Toyota Camry,SE Automatic,High Price,"$24,581 ","8,828","Dallas, TX",Midnight Black Metallic,Black,0 reported accidents,Clean,28 cty / 39 hwy,Automatic,Gas,Standard,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2018 Toyota Camry,SE I4 Automatic,Fair Price,"$19,450 ","57,887","Irving, TX",Midnight Black Metallic,Black,0 reported accidents,Clean,28 cty / 39 hwy,Automatic,Gas,NA,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2014 Ford Fusion,SE FWD,Fair Price,"$13,300 ","45,674","Arlington, TX",Dark Side Metallic,Ebony,0 reported accidents,Clean,22 cty / 34 hwy,Automatic,Gas,Standard,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2019 Nissan Maxima,SV 3.5L,Fair Price,"$25,498 ","36,556","Bentonville, AR",Super Black,Charcoal,0 reported accidents,Clean,20 cty / 30 hwy,Automatic,Gas,Standard,3.5L V-6 Gas,FWD,Personal or Rental Use
2013 Cadillac ATS,Luxury Sedan 2.5 RWD,Fair Price,"$14,000 ","75,717","Broken Arrow, OK",White Diamond Tricoat,Caramel W/Jet Black Accents,1 reported accidents,Clean,22 cty / 33 hwy,Automatic,Gas,Fully Loaded,2.5L Inline-4 Gas,RWD,Personal or Rental Use
2018 Mercedes-Benz CLA,CLA 250 FWD,Fair Price,"$25,860 ","30,322","Madill, OK",Polar White,Black,0 reported accidents,Clean,24 cty / 37 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2019 Toyota Camry,L Automatic,High Price,"$21,992 ","35,210","Prosper, TX",Midnight Black Metallic,Ash,0 reported accidents,Clean,29 cty / 41 hwy,Automatic,Gas,NA,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2017 Nissan Altima,2.5 S,Fair Price,"$16,520 ","18,016","Arlington, TX",Super Black,Charcoal,0 reported accidents,Clean,27 cty / 39 hwy,Automatic,Gas,Well Equipped,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2018 Honda Accord,Sport 1.5T CVT,Fair Price,"$22,477 ","25,184","Burleson, TX",San Marino Red,Black,0 reported accidents,Clean,29 cty / 35 hwy,Automatic,Gas,NA,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2013 Volkswagen Jetta,TDI Sedan DSG,Fair Price,"$12,999 ","33,258","Junction City, KS",Candy White,Cornsilk Beige,1 reported accidents,Clean,30 cty / 42 hwy,Automatic,Diesel,Standard,2.0L Inline-4 Diesel Turbocharged,FWD,Fleet or Mixed Use
2018 Kia Rio,LX Sedan Automatic,Fair Price,"$12,891 ","9,740","Arlington, TX",Clear White,Black,0 reported accidents,Clean,28 cty / 37 hwy,Automatic,Gas,Well Equipped,1.6L Inline-4 Gas,FWD,Personal or Rental Use
2019 Ford Fusion,SEL FWD,High Price,"$18,000 ","38,977","Carrollton, TX",Ingot Silver Metallic,Ebony,0 reported accidents,Clean,23 cty / 34 hwy,Automatic,Gas,Standard,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2014 Nissan Maxima,3.5 SV,Fair Price,"$12,993 ","82,077","Rockwall, TX",Super Black,Charcoal,0 reported accidents,Clean,19 cty / 26 hwy,Automatic,Gas,Well Equipped,3.5L V-6 Gas,FWD,Personal or Rental Use
2011 Honda Accord,LX-P Sedan I4 Automatic,Excellent Price,"$9,895 ","85,818","Lewisville, TX",Gray,Black,0 reported accidents,Clean,23 cty / 34 hwy,Automatic,Gas,Standard,2.4L Inline-4 Gas,FWD,Fleet or Mixed Use
2018 Honda Civic,EX Sedan CVT,High Price,"$17,400 ","56,918","Denton, TX",Taffeta White,Ivory,1 reported accidents,Clean,31 cty / 40 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas,FWD,Personal or Rental Use
2017 Kia Forte,S Sedan Automatic,High Price,"$14,990 ","26,343","Oklahoma City, OK",Phantom Gray,Black,0 reported accidents,Clean,29 cty / 38 hwy,Automatic,Gas,Minimal Options,2.0L Inline-4 Gas,FWD,Personal or Rental Use
2011 BMW 3 Series,328i Sedan,High Price,"$10,988 ","82,289","Oklahoma City, OK",Jet Black,Black,0 reported accidents,Clean,18 cty / 28 hwy,Automatic,Gas,Standard,3.0L Inline-6 Gas,RWD,Personal or Rental Use
2013 Volkswagen Jetta,TDI Sedan DSG,Fair Price,"$13,114 ","35,114","Fort Smith, AR",Black,Unknown,0 reported accidents,Clean,30 cty / 42 hwy,Automatic,Diesel,Standard,2.0L Inline-4 Diesel Turbocharged,FWD,Personal or Rental Use
2017 Hyundai Elantra,SE 2.0L Sedan Automatic (alt),High Price,"$13,891 ","42,278","Plano, TX",Phantom Black,Beige,0 reported accidents,Clean,29 cty / 38 hwy,Automatic,Gas,Fully Loaded,2.0L Inline-4 Gas,FWD,Personal or Rental Use
2019 Honda Civic,Sport Sedan CVT,High Price,"$20,973 ","10,480","Arlington, TX",Lunar Silver Metallic,Black,0 reported accidents,Clean,29 cty / 37 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas,FWD,Personal or Rental Use
2019 Nissan Sentra,SV CVT,High Price,"$15,899 ","8,405","Irving, TX",Fresh Powder,Charcoal,0 reported accidents,Clean,29 cty / 37 hwy,Automatic,Gas,Fully Loaded,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2018 Honda Accord,EX-L 1.5T CVT,High Price,"$25,788 ","19,328","Bartlesville, OK",Platinum White Pearl,Black,0 reported accidents,Clean,30 cty / 38 hwy,Automatic,Gas,NA,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2018 Honda Accord,Sport 1.5T CVT,High Price,"$22,477 ","55,858","Weatherford, TX",Platinum White Pearl,Black,0 reported accidents,Clean,29 cty / 35 hwy,Automatic,Gas,Standard,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2019 Hyundai Elantra,SEL 2.0L Automatic,Fair Price,"$15,884 ","36,029","Muskogee, OK",Machine Gray,Black,0 reported accidents,Clean,28 cty / 37 hwy,Automatic,Gas,Minimal Options,2.0L Inline-4 Gas,FWD,Personal or Rental Use
2017 Chevrolet Cruze,Premier with 1SF Sedan Automatic,High Price,"$14,990 ","76,083","Oklahoma City, OK",Tungsten Metallic,Jet Black,0 reported accidents,Clean,29 cty / 39 hwy,Automatic,Gas,Minimal Options,1.4L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2011 Mercedes-Benz E-Class,E 350 4MATIC Luxury Sedan,High Price,"$16,985 ","98,527","Del City, OK",White,Natural Beige,0 reported accidents,Clean,17 cty / 24 hwy,Automatic,Gas,Standard,3.5L V-6 Gas,AWD,Personal or Rental Use
2011 Chevrolet Malibu,LTZ,Fair Price,"$7,988 ","110,519","Tulsa, OK",Red Jewel Tintcoat,Ebony,0 reported accidents,Clean,22 cty / 33 hwy,Automatic,Gas,Minimal Options,2.4L Inline-4 Gas,FWD,Fleet or Mixed Use
2017 Nissan Altima,2.5 S,Fair Price,"$16,400 ","31,687","Wichita Falls, TX",Brilliant Silver,Charcoal,0 reported accidents,Clean,27 cty / 39 hwy,Automatic,Gas,Standard,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2010 Volvo S40,2.4L Automatic FWD,High Price,"$8,988 ","72,117","Oklahoma City, OK",Gray,Black,0 reported accidents,Clean,20 cty / 31 hwy,Automatic,Gas,Standard,2.4L Inline-5 Gas,FWD,Personal or Rental Use
2017 Honda Civic,EX Sedan CVT,Fair Price,"$16,695 ","59,017","Mesquite, TX",Aegean Blue Metallic,Unknown,0 reported accidents,Clean,31 cty / 40 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas,FWD,Fleet or Mixed Use
2014 Mercedes-Benz CLA,CLA 250 FWD,High Price,"$17,999 ","75,599","Dallas, TX",Night Black,Black,0 reported accidents,Clean,26 cty / 38 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2011 Nissan Altima,2.5 SL Sedan CVT,Fair Price,"$8,900 ","94,087","Plano, TX",Winter Frost Pearl,Charcoal,0 reported accidents,Clean,23 cty / 32 hwy,Manual,Gas,Standard,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2019 Honda Civic,Sport Sedan CVT,Fair Price,"$21,811 ","5,498","North Richland Hills, TX",Lunar Silver Metallic,Unknown,0 reported accidents,Clean,29 cty / 37 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas,FWD,Personal or Rental Use
2018 Honda Civic,EX-T Sedan CVT,Fair Price,"$21,599 ","8,323","Dallas, TX",Lunar Silver Metallic,Black,0 reported accidents,Clean,32 cty / 42 hwy,Automatic,Gas,Standard,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2016 Toyota Camry,SE Special Edition I4 Automatic,High Price,"$15,500 ","22,772","Bethany, OK",Beige,Black,Frame Damaged,Clean,25 cty / 35 hwy,Automatic,Gas,Standard,2.5L Inline-4 Gas,FWD,Fleet or Mixed Use
2018 Ford Taurus,SEL FWD,High Price,"$17,400 ","48,624","Yukon, OK",Ingot Silver Metallic,Dune,0 reported accidents,Clean,18 cty / 27 hwy,Automatic,Gas,Minimal Options,3.5L V-6 Gas,FWD,Personal or Rental Use
2016 Volkswagen Passat,1.8T SE Auto (PZEV),Fair Price,"$13,488 ","65,622","Wichita Falls, TX",Platinum Gray Metallic,Titan Black,0 reported accidents,Clean,25 cty / 38 hwy,Automatic,Gas,Standard,1.8L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2018 Chevrolet Malibu,Premier with 2LZ,High Price,"$20,990 ","32,303","Yukon, OK",Blue Velvet Metallic,Dark Atmosphere/Medium Ash Gray,0 reported accidents,Clean,22 cty / 32 hwy,Automatic,Gas,Minimal Options,2.0L Inline-4 Gas Turbocharged,FWD,Fleet or Mixed Use
2015 Lexus IS,IS 250 Sedan RWD,Fair Price,"$18,992 ","91,383","Lewisville, TX",Atomic Silver,Black,0 reported accidents,Clean,21 cty / 30 hwy,Automatic,Gas,Standard,2.5L V-6 Gas,RWD,Personal or Rental Use
2018 Toyota Camry,L I4 Automatic,High Price,"$20,999 ","31,321","Burleson, TX",Midnight Black Metallic,Ash,0 reported accidents,Clean,29 cty / 41 hwy,Automatic,Gas,NA,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2012 Mercedes-Benz C-Class,C 250 Sport Sedan RWD,Fair Price,"$12,995 ","68,301","Dallas, TX",Black,Tan,0 reported accidents,Clean,21 cty / 31 hwy,Automatic,Gas,Standard,1.8L Inline-4 Gas Turbocharged,RWD,Personal or Rental Use
2014 Nissan Maxima,3.5 SV with Sport Package,Fair Price,"$12,500 ","110,187","Bentonville, AR",Navy Blue Metallic,Charcoal,0 reported accidents,Clean,19 cty / 26 hwy,Automatic,Gas,Well Equipped,3.5L V-6 Gas,FWD,Personal or Rental Use
2016 Buick LaCrosse,Sport Touring FWD,High Price,"$21,590 ","19,680","Oklahoma City, OK",Dark Chocolate Metallic,Light Neutral,0 reported accidents,Clean,18 cty / 28 hwy,Automatic,Gas,Minimal Options,3.6L V-6 Gas,FWD,Personal or Rental Use
2013 Nissan Sentra,SV CVT,High Price,"$7,486 ","114,393","YUKON, OK",Aspen White,Marble Gray,0 reported accidents,Clean,30 cty / 39 hwy,Automatic,Gas,Fully Loaded,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2018 Honda Accord,LX 1.5T CVT,Fair Price,"$18,890 ","43,647","Rockwall, TX",Modern Steel Metallic,Gray,0 reported accidents,Clean,30 cty / 38 hwy,Automatic,Gas,Standard,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2010 Acura TL,FWD,Fair Price,"$8,990 ","120,780","Dallas, TX",Silver,Ebony,1 reported accidents,Clean,18 cty / 26 hwy,Automatic,Gas,Standard,3.5L V-6 Gas,FWD,Personal or Rental Use
2019 Nissan Sentra,S CVT,Fair Price,"$15,888 ","3,848","Granbury, TX",Fresh Powder,Charcoal,0 reported accidents,Clean,29 cty / 37 hwy,Automatic,Gas,Standard,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2017 Ford Fusion,SE FWD,Fair Price,"$17,980 ","31,998","Lawton, OK",White Platinum Metallic Tri-Coat,Medium Light Stone,0 reported accidents,Clean,21 cty / 32 hwy,Automatic,Gas,Minimal Options,2.5L Inline-4 Gas,FWD,Fleet or Mixed Use
2017 Honda Civic,EX-L Sedan CVT,Fair Price,"$18,699 ","41,295","Broken Arrow, OK",Silver,Gray,0 reported accidents,Clean,32 cty / 42 hwy,Automatic,Gas,NA,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2018 Nissan Altima,2.5 SV,Fair Price,"$16,920 ","48,122","Amarillo, TX",Glacier White,Charcoal,0 reported accidents,Clean,27 cty / 38 hwy,Automatic,Gas,Standard,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2017 Jaguar XE,Premium 35t RWD,Fair Price,"$28,996 ","25,863","Grapevine, TX",Ingot,Jet/Latte,0 reported accidents,Clean,21 cty / 30 hwy,Automatic,Gas,Standard,3.0L V-6 Gas Supercharged,RWD,Personal or Rental Use
2016 Honda Accord,EX Sedan I4 CVT,Fair Price,"$15,300 ","106,108","Denton, TX",Crystal Black Pearl,Black,0 reported accidents,Clean,27 cty / 37 hwy,Automatic,Gas,NA,2.4L Inline-4 Gas,FWD,Personal or Rental Use
2017 Nissan Sentra,S CVT,Fair Price,"$12,995 ","41,965","Athens, TX",Brilliant Silver,Charcoal,1 reported accidents,Clean,29 cty / 37 hwy,Automatic,Gas,Well Equipped,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2014 Buick Verano,Convenience Group,High Price,"$11,291 ","95,472","Oklahoma City, OK",White Diamond Tricoat,Medium Titanium,0 reported accidents,Clean,21 cty / 32 hwy,Automatic,Gas,Fully Loaded,2.4L Inline-4 Gas,FWD,Personal or Rental Use
2018 Honda Accord,Sport 1.5T CVT,High Price,"$23,980 ","39,916","Joplin, MO",Gray,Unknown,1 reported accidents,Clean,29 cty / 35 hwy,Automatic,Gas,Standard,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2019 Kia Optima,LX,High Price,"$17,988 ","34,815","Wichita Falls, TX",Sparkling Silver,Black,0 reported accidents,Clean,24 cty / 33 hwy,Automatic,Gas,Minimal Options,2.4L Inline-4 Gas,FWD,Personal or Rental Use
2018 Toyota Corolla,LE CVT,High Price,"$12,420 ","89,199","Arlington, TX",Galactic Aqua Mica,Steel Gray,0 reported accidents,Clean,28 cty / 36 hwy,Automatic,Gas,Standard,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2016 Chevrolet Malibu,LT with 1LT,High Price,"$14,990 ","74,092","Oklahoma City, OK",Nightfall Gray Metallic,Jet Black,0 reported accidents,Clean,27 cty / 37 hwy,Automatic,Gas,Minimal Options,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2018 Kia Optima,SX Turbo,Fair Price,"$22,890 ","19,882","Yukon, OK",Snow White Pearl,Black,0 reported accidents,Clean,22 cty / 31 hwy,Automatic,Gas,Fully Loaded,2.0L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2018 Honda Civic,LX Sedan CVT,Fair Price,"$17,476 ","27,100","Frisco, TX",Modern Steel Metallic,Black,0 reported accidents,Clean,31 cty / 40 hwy,Automatic,Gas,NA,2.0L Inline-4 Gas,FWD,Personal or Rental Use
2015 Chevrolet Cruze,LTZ Automatic,Fair Price,"$10,495 ","76,373","Dallas, TX",Summit White,Jet Black,1 reported accidents,Clean,26 cty / 38 hwy,Automatic,Gas,Standard,1.4L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2019 Dodge Charger,GT RWD,Fair Price,"$26,369 ","34,841","Irving, TX",Go Mango,Black,0 reported accidents,Clean,19 cty / 30 hwy,Automatic,Gas,Minimal Options,3.6L V-6 Gas,RWD,Personal or Rental Use
2010 Acura TSX,Sedan I4 Automatic,High Price,"$14,590 ","48,432","Oklahoma City, OK",Silver,Lt. Gray,0 reported accidents,Clean,21 cty / 30 hwy,Automatic,Gas,Standard,2.4L Inline-4 Gas,FWD,Personal or Rental Use
2009 Honda Civic,GX Sedan Automatic,High Price,"$10,590 ","82,978","Oklahoma City, OK",Green Tea Metallic,Beige,0 reported accidents,Clean,24 cty / 36 hwy,Automatic,Gas,Standard,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2014 Toyota Camry,2014 L I4 Automatic,High Price,"$13,995 ","88,582","Wichita, KS",Classic Silver Metallic,Unknown,1 reported accidents,Clean,25 cty / 35 hwy,Automatic,Gas,Standard,2.5L Inline-4 Gas,FWD,Fleet or Mixed Use
2019 Toyota Camry,SE Automatic,High Price,"$23,995 ","31,665","Athens, TX",Midnight Black Metallic,Unknown,0 reported accidents,Clean,28 cty / 39 hwy,Automatic,Gas,Standard,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2017 Toyota Camry,XLE I4 Automatic,Fair Price,"$19,960 ","10,027","Bentonville, AR",Creme Brulee Mica,Almond,1 reported accidents,Clean,24 cty / 33 hwy,Automatic,Gas,NA,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2018 Acura TLX,3.5L FWD with Advance Package,Fair Price,"$29,598 ","27,848","Plano, TX",Modern Steel Metallic,Graystone,1 reported accidents,Clean,20 cty / 32 hwy,Automatic,Gas,NA,3.5L V-6 Gas,FWD,Personal or Rental Use
2017 Lexus IS,IS Turbo RWD,Fair Price,"$27,991 ","37,245","Waxahachie, TX",Silver Lining Metallic,Chateau,0 reported accidents,Clean,22 cty / 32 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas Turbocharged,RWD,Personal or Rental Use
2018 Nissan Altima,2.5 S,High Price,"$13,900 ","52,140","Dallas, TX",Scarlet Ember,Charcoal,0 reported accidents,Clean,27 cty / 38 hwy,Automatic,Gas,Standard,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2019 Nissan Versa,S Plus Sedan CVT,High Price,"$13,600 ","11,518","Tulsa, OK",Super Black,Charcoal,0 reported accidents,Clean,31 cty / 39 hwy,Automatic,Gas,Standard,1.6L Inline-4 Gas,FWD,Personal or Rental Use
2013 Toyota Corolla,S Automatic,High Price,"$12,990 ","77,877","Oklahoma City, OK",Gray,Black,0 reported accidents,Clean,26 cty / 34 hwy,Automatic,Gas,Standard,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2017 Toyota Camry,SE I4 Automatic,Fair Price,"$14,947 ","67,843","Richardson, TX",Celestial Silver Metallic,Black,1 reported accidents,Clean,24 cty / 33 hwy,Automatic,Gas,NA,2.5L Inline-4 Gas,FWD,Fleet or Mixed Use
2017 Volkswagen Passat,V6 SEL Premium DSG,High Price,"$20,990 ","34,949","Oklahoma City, OK",Pure White,Titan Black,0 reported accidents,Clean,20 cty / 28 hwy,Automatic,Gas,Minimal Options,3.6L V-6 Gas,FWD,Personal or Rental Use
2013 Lexus ES,ES 350,Fair Price,"$24,988 ","14,939","Arlington, TX",Maroon,Beige,0 reported accidents,Clean,21 cty / 31 hwy,Automatic,Gas,Standard,3.5L V-6 Gas,FWD,Personal or Rental Use
2018 Honda Accord,EX 1.5T CVT,Fair Price,"$24,813 ","8,409","North Richland Hills, TX",Platinum White Pearl,Unknown,0 reported accidents,Clean,30 cty / 38 hwy,Automatic,Gas,NA,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2017 Subaru Legacy,2.5i Limited,High Price,"$19,040 ","35,512","Yukon, OK",Twilight Blue Metallic,Warm Ivory,0 reported accidents,Clean,25 cty / 34 hwy,Automatic,Gas,Well Equipped,2.5L Flat-4 Gas,AWD,Fleet or Mixed Use
2018 Toyota Corolla,LE CVT,High Price,"$15,988 ","39,705","Norman, OK",Classic Silver Metallic,Unknown,0 reported accidents,Clean,28 cty / 36 hwy,Automatic,Gas,Standard,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2017 Hyundai Elantra,SE 2.0L Sedan Automatic (Ulsan) (alt),High Price,"$12,870 ","27,597","Yukon, OK",Scarlet Red Pearl,Gray,0 reported accidents,Clean,29 cty / 38 hwy,Automatic,Gas,Minimal Options,2.0L Inline-4 Gas,FWD,Fleet or Mixed Use
2017 Lincoln MKZ,Hybrid Reserve FWD,Fair Price,"$20,980 ","47,833","Yukon, OK",Ruby Red Metallic Tinted Clearcoat,Tan,0 reported accidents,Clean,41 cty / 38 hwy,Automatic,Hybrid,NA,2.0L Inline-4 Hybrid,FWD,Personal or Rental Use
2018 Nissan Versa,S Plus CVT,Fair Price,"$10,513 ","37,634","Frisco, TX",Fresh Powder,Charcoal,0 reported accidents,Clean,31 cty / 39 hwy,Automatic,Gas,Standard,1.6L Inline-4 Gas,FWD,Personal or Rental Use
2009 Acura TL,FWD,Fair Price,"$10,646 ","83,627","Plano, TX",Grigio Metallic,Parchment,0 reported accidents,Clean,18 cty / 26 hwy,Automatic,Gas,Standard,3.5L V-6 Gas,FWD,Personal or Rental Use
2011 BMW 5 Series,535i Sedan,High Price,"$13,295 ","113,299","Oklahoma City, OK",Charcoal,Off White,1 reported accidents,Clean,19 cty / 28 hwy,Automatic,Gas,Standard,3.0L Inline-6 Gas Turbocharged,RWD,Fleet or Mixed Use
2018 Honda Accord,Touring 1.5T CVT,High Price,"$22,914 ","75,286","Arlington, TX",Crystal Black Pearl,Black,0 reported accidents,Clean,29 cty / 35 hwy,Automatic,Gas,Standard,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2013 Volkswagen Jetta,Hybrid Sedan Auto,Fair Price,"$9,891 ","80,960","Weatherford, TX",Silver,Gray,0 reported accidents,Clean,42 cty / 48 hwy,Automatic,Hybrid,Standard,1.4L Inline-4 Hybrid Turbocharged,FWD,Personal or Rental Use
